annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor,particle_size_min,particle_size_max
0.0003062,0.0001,0.0597453,0.0597453,0.940255,0.999114,0.324992,1.82966e-05,1.82966e-05,0.000287947,7178.137,0.26,1.0,0.04467,0.05623
0.0002422,0.0001,0.712894,0.0728879,0.927112,0.999273,0.0956302,0.000172673,5.46722e-06,6.95413e-05,7278.137,0.26,1.0,0.04467,0.05623
0.0001148,0.0001,1.0,,,0.0,0.0,0.000114772,0.0,0.0,7378.137,0.26,1.0,0.04467,0.05623
7.547e-05,0.0001,1.0,,,0.0,0.0,7.54687e-05,0.0,0.0,7478.137,0.26,1.0,0.04467,0.05623
7.651e-05,0.0001,1.0,,,0.0,0.0,7.65067e-05,0.0,0.0,7578.137,0.26,1.0,0.04467,0.05623
0.0001284,0.0001,1.0,,,0.0,0.0,0.000128358,0.0,0.0,7678.137,0.26,1.0,0.04467,0.05623
8.044e-05,0.0001,1.0,,,0.0,0.0,8.04376e-05,0.0,0.0,7778.137,0.26,1.0,0.04467,0.05623
6.85e-05,0.0001,1.0,,,0.0,0.0,6.8502e-05,0.0,0.0,7878.137,0.26,1.0,0.04467,0.05623
3.824e-05,0.0001,1.0,,,0.0,0.0,3.82426e-05,0.0,0.0,7978.137,0.26,1.0,0.04467,0.05623
3.93e-05,0.0001,1.0,,,0.0,0.0,3.93015e-05,0.0,0.0,8078.137,0.26,1.0,0.04467,0.05623
1.569e-05,0.0001,1.0,,,0.0,0.0,1.56935e-05,0.0,0.0,8178.137,0.26,1.0,0.04467,0.05623
1.72e-05,0.0001,1.0,,,0.0,0.0,1.71974e-05,0.0,0.0,8278.136999999999,0.26,1.0,0.04467,0.05623
1.133e-05,0.0001,1.0,,,0.0,0.0,1.13281e-05,0.0,0.0,8378.136999999999,0.26,1.0,0.04467,0.05623
