annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.01339,0.1,0.988989,0.944652,0.0553484,0.800704,0.000739735,0.0132419,0.00251618,0.000147426,7178.137,0.26,0.6
0.01003,1e-09,0.866146,0.0,1.0,0.999974,50.7664,0.00868506,0.0,0.00134219,7278.137,0.26,0.6
0.01003,7.7e-09,0.86615,0.0,1.0,0.999963,36.7687,0.00868511,0.0,0.00134214,7278.137,0.26,0.6
0.01003,6e-08,0.866186,0.0,1.0,0.999941,22.6884,0.00868547,0.0,0.00134178,7278.137,0.26,0.6
0.01003,4.6e-07,0.866459,0.00171395,0.998286,0.999847,8.74409,0.0086882,2.29901e-06,0.00133905,7278.137,0.26,0.6
0.01003,3.6e-06,0.866966,0.00550548,0.994495,0.999676,4.11085,0.00869328,7.38478e-06,0.00133397,7278.137,0.26,0.6
0.01003,2.8e-05,0.869345,0.0232926,0.976707,0.999334,1.96805,0.00871714,3.12435e-05,0.00131011,7278.137,0.26,0.6
0.01003,0.00022,0.879433,0.0986995,0.901301,0.998473,0.791481,0.00881829,0.000132391,0.00120896,7278.137,0.26,0.6
0.01003,0.0017,0.915482,0.368186,0.631814,0.994273,0.147976,0.00917977,0.000493867,0.000847484,7278.137,0.26,0.6
0.01003,0.013,0.961607,0.712996,0.287004,0.968474,0.0122113,0.00964228,0.000956378,0.000384973,7278.137,0.26,0.6
0.01003,0.1,0.9931,0.948416,0.0515843,0.805072,0.000354965,0.00995806,0.00127216,6.91927e-05,7278.137,0.26,0.6
0.006233,1e-09,0.88215,0.0,1.0,0.999978,33.0043,0.00549842,0.0,0.000734557,7378.137,0.26,0.6
0.006233,7.7e-09,0.882155,0.0,1.0,0.999969,23.6033,0.00549845,0.0,0.000734526,7378.137,0.26,0.6
0.006233,6e-08,0.882194,0.0,1.0,0.999948,14.147,0.0054987,0.0,0.000734285,7378.137,0.26,0.6
0.006233,4.6e-07,0.882489,1.99062e-05,0.99998,0.999847,4.77449,0.00550053,1.45805e-08,0.000732446,7378.137,0.26,0.6
0.006233,3.6e-06,0.882975,0.00415645,0.995844,0.99961,1.87144,0.00550356,3.04444e-06,0.000729416,7378.137,0.26,0.6
0.006233,2.8e-05,0.88497,0.0211331,0.978867,0.999032,0.740349,0.005516,1.54792e-05,0.000716982,7378.137,0.26,0.6
0.006233,0.00022,0.890931,0.0718602,0.92814,0.997536,0.275864,0.00555315,5.26348e-05,0.000679826,7378.137,0.26,0.6
0.006233,0.0017,0.910921,0.241967,0.758033,0.990875,0.0608459,0.00567775,0.000177231,0.00055523,7378.137,0.26,0.6
0.006233,0.013,0.941371,0.501091,0.498909,0.953092,0.00779032,0.00586755,0.000367029,0.000365431,7378.137,0.26,0.6
0.006233,0.1,0.976374,0.798949,0.201051,0.803612,0.00074985,0.00608572,0.000585199,0.000147262,7378.137,0.26,0.6
0.004549,1e-09,0.935433,0.0,1.0,0.999987,22.2464,0.00425491,0.0,0.000293689,7478.137,0.26,0.6
