annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.007473,0.0001,0.938436,0.0564947,0.943505,0.998439,0.294779,0.00701277,2.7547e-05,0.000460056,7478.137,90.0,0.26,0.5
0.008681,0.0001,0.957349,0.0515319,0.948468,0.998558,0.256759,0.00831095,2.01168e-05,0.000370258,7578.137,90.0,0.26,0.5
0.0002665,0.0001,0.903311,0.881765,0.118235,0.999344,0.0392722,0.000240711,0.000192151,2.57654e-05,6578.137,100.0,0.26,0.5
0.0009105,0.0001,0.890379,0.768316,0.231684,0.99956,0.226831,0.000810702,0.000330996,9.98111e-05,6678.137,100.0,0.26,0.5
0.001558,0.0001,0.69106,0.356014,0.643986,0.998897,0.436353,0.00107655,0.000266062,0.000481273,6778.137,100.0,0.26,0.5
0.003946,0.0001,0.71686,0.160582,0.839418,0.99816,0.607436,0.00282905,0.00021376,0.0011174,6878.137,100.0,0.26,0.5
0.00762,0.0001,0.708845,0.0712203,0.92878,0.996737,0.679957,0.00540105,0.000170115,0.00221846,6978.137,100.0,0.26,0.5
0.01499,0.0001,0.759894,0.0330766,0.966923,0.995968,0.892452,0.0113894,0.000123107,0.00359876,7078.137,100.0,0.26,0.5
0.02258,0.0001,0.810982,0.0227232,0.977277,0.996946,1.39734,0.0183103,9.9229e-05,0.00426763,7178.137,100.0,0.26,0.5
0.01813,0.0001,0.882694,0.0363894,0.963611,0.998275,1.23326,0.0160046,8.03206e-05,0.00212693,7278.137,100.0,0.26,0.5
0.01072,0.0001,0.889461,0.0305389,0.969461,0.997319,0.442197,0.00953912,3.7344e-05,0.00118549,7378.137,100.0,0.26,0.5
0.00713,0.0001,0.937392,0.0514191,0.948581,0.998341,0.268989,0.00668345,2.41969e-05,0.000446385,7478.137,100.0,0.26,0.5
0.006947,0.0001,0.951091,0.0532682,0.946732,0.998401,0.21254,0.00660677,1.91161e-05,0.000339749,7578.137,100.0,0.26,0.5
0.0003037,0.0001,0.911591,0.891643,0.108357,0.999375,0.0429512,0.000276837,0.000220929,2.68484e-05,6578.137,110.0,0.26,0.5
0.001051,0.0001,0.884021,0.755636,0.244364,0.999454,0.223226,0.000929202,0.000376964,0.000121906,6678.137,110.0,0.26,0.5
0.001708,0.0001,0.687037,0.358488,0.641512,0.998875,0.475355,0.00117377,0.000298791,0.000534684,6778.137,110.0,0.26,0.5
0.004095,0.0001,0.743011,0.179232,0.820768,0.99854,0.720772,0.00304277,0.000229818,0.00105242,6878.137,110.0,0.26,0.5
0.007782,0.0001,0.721138,0.0772065,0.922794,0.997345,0.817293,0.00561192,0.000181565,0.00217012,6978.137,110.0,0.26,0.5
0.01597,0.0001,0.769912,0.0355835,0.964417,0.996461,1.03816,0.0122928,0.000135547,0.00367371,7078.137,110.0,0.26,0.5
0.02274,0.0001,0.830099,0.0247896,0.97521,0.996945,1.26468,0.0188788,9.82225e-05,0.00386403,7178.137,110.0,0.26,0.5
0.01791,0.0001,0.886983,0.0387222,0.961278,0.998299,1.19025,0.0158874,8.15443e-05,0.00202434,7278.137,110.0,0.26,0.5
0.01053,0.0001,0.895265,0.0336373,0.966363,0.997655,0.47024,0.00942399,3.83756e-05,0.00110249,7378.137,110.0,0.26,0.5
