annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.009349,6e-09,0.929091,0.0,1.0,0.999974,25.6091,0.0086857,0.0,0.000662898,7278.137,0.26,0.6
0.009349,3.6e-08,0.929106,0.0,1.0,0.999961,17.2069,0.00868584,0.0,0.000662758,7278.137,0.26,0.6
0.009349,2.2e-07,0.929198,0.00121675,0.998783,0.999924,8.71901,0.00868671,8.06344e-07,0.000661895,7278.137,0.26,0.6
0.009349,1.3e-06,0.929475,0.00512417,0.994876,0.999787,3.08811,0.0086893,3.3958e-06,0.000659306,7278.137,0.26,0.6
0.009349,7.7e-06,0.929958,0.0119333,0.988067,0.999643,1.83321,0.00869381,7.90823e-06,0.000654793,7278.137,0.26,0.6
0.009349,4.6e-05,0.931984,0.0405107,0.959489,0.999253,0.851229,0.00871275,2.68465e-05,0.000635855,7278.137,0.26,0.6
0.009349,0.00028,0.93851,0.132569,0.867431,0.998356,0.349593,0.00877375,8.78534e-05,0.000574848,7278.137,0.26,0.6
0.009349,0.0017,0.956713,0.389352,0.610648,0.994933,0.0798707,0.00894392,0.000258024,0.000404677,7278.137,0.26,0.6
0.009349,0.01,0.981473,0.738644,0.261356,0.978379,0.00801083,0.0091754,0.0004895,0.000173201,7278.137,0.26,0.6
0.005714,1e-09,0.962674,0.0,1.0,0.999989,19.2793,0.00550038,0.0,0.00021327,7378.137,0.26,0.6
0.005714,6e-09,0.962676,0.0,1.0,0.999985,14.364,0.0055004,0.0,0.000213256,7378.137,0.26,0.6
0.005714,3.6e-08,0.96269,0.0,1.0,0.999977,9.44848,0.00550048,0.0,0.000213174,7378.137,0.26,0.6
0.005714,2.2e-07,0.962779,0.00217389,0.997826,0.999953,4.48293,0.00550098,4.63327e-07,0.000212669,7378.137,0.26,0.6
0.005714,1.3e-06,0.963033,0.00897748,0.991023,0.999831,1.25241,0.00550243,1.91339e-06,0.000211219,7378.137,0.26,0.6
0.005714,7.7e-06,0.963393,0.0186288,0.981371,0.999693,0.680365,0.00550449,3.9704e-06,0.000209162,7378.137,0.26,0.6
0.005714,4.6e-05,0.964824,0.057,0.943,0.999183,0.246047,0.00551267,1.21485e-05,0.000200984,7378.137,0.26,0.6
0.005714,0.00028,0.967791,0.136538,0.863462,0.998131,0.0984407,0.00552962,2.91007e-05,0.000184032,7378.137,0.26,0.6
0.005714,0.0017,0.976215,0.362374,0.637626,0.994696,0.0256235,0.00557775,7.72338e-05,0.000135899,7378.137,0.26,0.6
0.005714,0.01,0.989039,0.706151,0.293849,0.978659,0.00293464,0.00565102,0.000150504,6.26287e-05,7378.137,0.26,0.6
0.004316,1e-09,0.985824,0.0,1.0,0.999994,9.78047,0.00425522,0.0,6.11881e-05,7478.137,0.26,0.6
