annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.0001559,2.2e-07,0.00122765,0.00122765,0.998772,0.999943,2.75518,1.91375e-07,1.91375e-07,0.000155696,7578.137,0.26,0.5
0.0001559,1.3e-06,0.0068514,0.0068514,0.993149,0.999828,0.898349,1.06805e-06,1.06805e-06,0.000154819,7578.137,0.26,0.5
0.0001559,7.7e-06,0.0154796,0.0154796,0.98452,0.999696,0.504204,2.41307e-06,2.41307e-06,0.000153474,7578.137,0.26,0.5
0.0001559,4.6e-05,0.0498406,0.0498406,0.950159,0.999357,0.230185,7.7695e-06,7.7695e-06,0.000148118,7578.137,0.26,0.5
0.0001559,0.00028,0.15851,0.15851,0.84149,0.998552,0.090567,2.47096e-05,2.47096e-05,0.000131178,7578.137,0.26,0.5
0.0001559,0.0017,0.445895,0.445895,0.554105,0.994922,0.0170102,6.95093e-05,6.95093e-05,8.63779e-05,7578.137,0.26,0.5
0.0001559,0.01,0.751508,0.751508,0.248492,0.97114,0.00134222,0.00011715,0.00011715,3.87368e-05,7578.137,0.26,0.5
2.357e-06,1e-09,0.0,0.0,1.0,1.0,14.0216,0.0,0.0,2.43275e-06,6578.137,0.26,0.6
2.357e-06,6e-09,0.0,0.0,1.0,1.0,10.2519,0.0,0.0,2.42223e-06,6578.137,0.26,0.6
2.357e-06,3.6e-08,0.0,0.0,1.0,1.0,6.48174,0.0,0.0,2.3591e-06,6578.137,0.26,0.6
2.357e-06,2.2e-07,0.163328,0.163328,0.836672,0.999999,2.6734,3.84955e-07,3.84955e-07,1.97198e-06,6578.137,0.26,0.6
2.357e-06,1.3e-06,0.637175,0.637175,0.362825,0.999996,0.208123,1.50178e-06,1.50178e-06,8.55155e-07,6578.137,0.26,0.6
2.357e-06,7.7e-06,0.864194,0.864194,0.135806,0.99997,0.0107482,2.03685e-06,2.03685e-06,3.20086e-07,6578.137,0.26,0.6
2.357e-06,4.6e-05,0.938713,0.938713,0.0612873,0.999737,0.00054894,2.21249e-06,2.21249e-06,1.4445e-07,6578.137,0.26,0.6
2.357e-06,0.00028,0.961995,0.961995,0.0380046,0.998795,7.43328e-05,2.26736e-06,2.26736e-06,8.95743e-08,6578.137,0.26,0.6
2.357e-06,0.0017,0.978139,0.978139,0.0218609,0.996225,1.36472e-05,2.30541e-06,2.30541e-06,5.15248e-08,6578.137,0.26,0.6
2.357e-06,0.01,0.993442,0.993442,0.00655844,0.979407,7.50652e-07,2.34148e-06,2.34148e-06,1.54578e-08,6578.137,0.26,0.6
1.689e-05,1e-09,0.0,0.0,1.0,0.999999,33.2264,0.0,0.0,1.70283e-05,6678.137,0.26,0.6
1.689e-05,6e-09,0.0,0.0,1.0,0.999999,24.4535,0.0,0.0,1.70038e-05,6678.137,0.26,0.6
1.689e-05,3.6e-08,0.0021809,0.0021809,0.997819,0.999999,15.6812,3.68436e-08,3.68436e-08,1.68569e-05,6678.137,0.26,0.6
1.689e-05,2.2e-07,0.0555067,0.0555067,0.944493,0.999998,6.81895,9.37718e-07,9.37718e-07,1.5956e-05,6678.137,0.26,0.6
1.689e-05,1.3e-06,0.215002,0.215002,0.784998,0.999986,0.938318,3.6322e-06,3.6322e-06,1.32616e-05,6678.137,0.26,0.6
1.689e-05,7.7e-06,0.343715,0.343715,0.656285,0.999951,0.224094,5.80664e-06,5.80664e-06,1.10871e-05,6678.137,0.26,0.6
1.689e-05,4.6e-05,0.518757,0.518757,0.481243,0.99963,0.0219541,8.76375e-06,8.76375e-06,8.13001e-06,6678.137,0.26,0.6
1.689e-05,0.00028,0.646391,0.646391,0.353609,0.998075,0.00310359,1.092e-05,1.092e-05,5.97379e-06,6678.137,0.26,0.6
1.689e-05,0.0017,0.7319,0.7319,0.2681,0.995986,0.00112829,1.23646e-05,1.23646e-05,4.52921e-06,6678.137,0.26,0.6
1.689e-05,0.01,0.944328,0.944328,0.0556725,0.985069,6.29904e-05,1.59532e-05,1.59532e-05,9.40517e-07,6678.137,0.26,0.6
4.06e-05,1e-09,0.0,0.0,1.0,0.999999,30.3067,0.0,0.0,4.0767e-05,6778.137,0.26,0.6
4.06e-05,6e-09,0.0,0.0,1.0,0.999998,22.2475,0.0,0.0,4.07445e-05,6778.137,0.26,0.6
4.06e-05,3.6e-08,0.0,0.0,1.0,0.999997,14.1882,0.0,0.0,4.06095e-05,6778.137,0.26,0.6
4.06e-05,2.2e-07,0.0202311,0.0202311,0.979769,0.999993,6.04651,8.21449e-07,8.21449e-07,3.97819e-05,6778.137,0.26,0.6
4.06e-05,1.3e-06,0.0790484,0.0790484,0.920952,0.999949,0.733877,3.20963e-06,3.20963e-06,3.73937e-05,6778.137,0.26,0.6
4.06e-05,7.7e-06,0.116673,0.116673,0.883327,0.999854,0.246251,4.73734e-06,4.73734e-06,3.5866e-05,6778.137,0.26,0.6
