annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.01988,2.2e-07,0.866312,0.000414708,0.999585,0.999863,19.3313,0.0172237,1.10272e-06,0.00265794,7178.137,70.0,0.32,1.0
0.01988,1.3e-06,0.866635,0.00282852,0.997171,0.999643,7.42426,0.0172302,7.52115e-06,0.00265152,7178.137,70.0,0.32,1.0
0.01988,7.7e-06,0.867111,0.00638491,0.993615,0.999438,4.69941,0.0172396,1.69777e-05,0.00264206,7178.137,70.0,0.32,1.0
0.01988,4.6e-05,0.869305,0.022792,0.977208,0.998973,2.53053,0.0172832,6.06049e-05,0.00259843,7178.137,70.0,0.32,1.0
0.01988,0.00028,0.877024,0.0805055,0.919495,0.998081,1.27394,0.0174367,0.000214067,0.00244497,7178.137,70.0,0.32,1.0
0.01988,0.0017,0.912905,0.348788,0.651212,0.994899,0.33947,0.0181501,0.000927439,0.0017316,7178.137,70.0,0.32,1.0
0.01988,0.01,0.959959,0.700614,0.299386,0.979859,0.0395259,0.0190856,0.00186296,0.00079608,7178.137,70.0,0.32,1.0
0.01394,1e-09,0.901134,0.0,1.0,0.999968,43.6003,0.0125645,0.0,0.00137848,7278.137,70.0,0.32,1.0
0.01394,6e-09,0.901136,0.0,1.0,0.999959,33.6761,0.0125645,0.0,0.00137846,7278.137,70.0,0.32,1.0
0.01394,3.6e-08,0.901148,2.75642e-05,0.999972,0.999942,23.7517,0.0125647,3.79926e-08,0.00137829,7278.137,70.0,0.32,1.0
0.01394,2.2e-07,0.901221,0.000766973,0.999233,0.9999,13.7255,0.0125657,1.05714e-06,0.00137727,7278.137,70.0,0.32,1.0
0.01394,1.3e-06,0.901552,0.00411537,0.995885,0.999735,5.17376,0.0125703,5.67234e-06,0.00137266,7278.137,70.0,0.32,1.0
