annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.002497,4.6e-05,0.628271,0.0111447,0.988855,0.998977,0.907539,0.00156863,1.04602e-05,0.000928115,6978.137,15.0,0.26,1.0
0.002497,0.0001,0.633185,0.0242184,0.975782,0.998747,0.731085,0.0015809,2.27308e-05,0.000915844,6978.137,15.0,0.26,1.0
0.002497,0.00022,0.644118,0.0533021,0.946698,0.99839,0.551739,0.0016082,5.0028e-05,0.000888547,6978.137,15.0,0.26,1.0
0.002497,0.00046,0.665959,0.111401,0.888599,0.997829,0.384149,0.00166273,0.000104559,0.000834016,6978.137,15.0,0.26,1.0
0.002497,0.001,0.709783,0.227979,0.772021,0.996745,0.22262,0.00177215,0.000213976,0.000724599,6978.137,15.0,0.26,1.0
0.002497,0.0022,0.77176,0.392847,0.607153,0.995282,0.120778,0.00192689,0.000368717,0.000569858,6978.137,15.0,0.26,1.0
0.002497,0.0046,0.881148,0.683835,0.316165,0.991383,0.0344362,0.0022,0.00064183,0.000296745,6978.137,15.0,0.26,1.0
0.002497,0.01,0.946269,0.857067,0.142933,0.986625,0.0100302,0.00236259,0.000804421,0.000134154,6978.137,15.0,0.26,1.0
0.004007,1e-05,0.740757,0.00187484,0.998125,0.999091,1.14303,0.00296803,1.9511e-06,0.00103872,7078.137,15.0,0.26,1.0
0.004007,2.2e-05,0.741341,0.00412299,0.995877,0.998952,0.989266,0.00297037,4.2907e-06,0.00103638,7078.137,15.0,0.26,1.0
0.004007,4.6e-05,0.74251,0.0086262,0.991374,0.998779,0.845218,0.00297506,8.97707e-06,0.0010317,7078.137,15.0,0.26,1.0
0.004007,0.0001,0.745139,0.0187468,0.981253,0.998528,0.693758,0.00298559,1.95093e-05,0.00102117,7078.137,15.0,0.26,1.0
0.004007,0.00022,0.750986,0.0412594,0.958741,0.998152,0.539832,0.00300902,4.29376e-05,0.000997738,7078.137,15.0,0.26,1.0
0.004007,0.00046,0.762668,0.0862357,0.913764,0.997599,0.395987,0.00305582,8.97433e-05,0.000950932,7078.137,15.0,0.26,1.0
0.004007,0.001,0.787252,0.180887,0.819113,0.99662,0.252228,0.00315432,0.000188245,0.00085243,7078.137,15.0,0.26,1.0
0.004007,0.0022,0.830069,0.34574,0.65426,0.995115,0.13938,0.00332588,0.000359803,0.000680872,7078.137,15.0,0.26,1.0
0.004007,0.0046,0.904883,0.633786,0.366214,0.991435,0.0444961,0.00362564,0.000659566,0.000381109,7078.137,15.0,0.26,1.0
0.004007,0.01,0.956798,0.833667,0.166333,0.987473,0.0138182,0.00383366,0.000867577,0.000173098,7078.137,15.0,0.26,1.0
0.007563,1e-05,0.79621,0.00202522,0.997975,0.999174,1.86661,0.00602143,3.12758e-06,0.00154119,7178.137,15.0,0.26,1.0
0.007563,2.2e-05,0.796705,0.00445188,0.995548,0.999051,1.62029,0.00602517,6.87511e-06,0.00153744,7178.137,15.0,0.26,1.0
0.007563,4.6e-05,0.797699,0.00931713,0.990683,0.998899,1.38933,0.00603269,1.43886e-05,0.00152993,7178.137,15.0,0.26,1.0
0.007563,0.0001,0.799931,0.0202495,0.97975,0.99868,1.14656,0.00604957,3.12716e-05,0.00151304,7178.137,15.0,0.26,1.0
0.007563,0.00022,0.804894,0.0445541,0.955446,0.99836,0.899947,0.0060871,6.88056e-05,0.00147551,7178.137,15.0,0.26,1.0
0.007563,0.00046,0.814817,0.0931476,0.906852,0.997908,0.669314,0.00616215,0.000143849,0.00140047,7178.137,15.0,0.26,1.0
0.007563,0.001,0.836606,0.19985,0.80015,0.997134,0.431096,0.00632693,0.000308632,0.00123568,7178.137,15.0,0.26,1.0
0.007563,0.0022,0.881615,0.42026,0.57974,0.995678,0.207167,0.00666731,0.000649015,0.000895302,7178.137,15.0,0.26,1.0
0.007563,0.0046,0.948257,0.746612,0.253388,0.991545,0.0462834,0.0071713,0.00115301,0.000391311,7178.137,15.0,0.26,1.0
0.007563,0.01,0.977102,0.887866,0.112134,0.9872,0.0135286,0.00738944,0.00137115,0.000173171,7178.137,15.0,0.26,1.0
0.006106,1e-05,0.884804,0.00207492,0.997925,0.999169,0.846106,0.00540288,1.46257e-06,0.000703419,7278.137,15.0,0.26,1.0
0.006106,2.2e-05,0.885092,0.00456212,0.995438,0.99904,0.73089,0.00540464,3.21575e-06,0.000701665,7278.137,15.0,0.26,1.0
0.006106,4.6e-05,0.885667,0.00954554,0.990454,0.998879,0.622922,0.00540815,6.72847e-06,0.000698153,7278.137,15.0,0.26,1.0
0.006106,0.0001,0.886959,0.0207404,0.97926,0.998645,0.509439,0.00541604,1.46195e-05,0.000690262,7278.137,15.0,0.26,1.0
0.006106,0.00022,0.889835,0.0456504,0.95435,0.998293,0.394067,0.0054336,3.21781e-05,0.000672703,7278.137,15.0,0.26,1.0
0.006106,0.00046,0.895578,0.0954045,0.904595,0.997773,0.286273,0.00546867,6.72489e-05,0.000637632,7278.137,15.0,0.26,1.0
