annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor,particle_size_min,particle_size_max
0.0004978,3.6e-06,0.565544,0.00166116,0.998339,0.999655,0.626522,0.00028153,3.59862e-07,0.000216274,6778.137,10.0,0.26,1.0,0.01,100.0
0.0004978,2.8e-05,0.570446,0.0129257,0.987074,0.999493,0.421411,0.00028397,2.80015e-06,0.000213834,6778.137,10.0,0.26,1.0,0.01,100.0
0.0004978,0.00022,0.60899,0.101496,0.898504,0.999096,0.215392,0.000303157,2.19875e-05,0.000194646,6778.137,10.0,0.26,1.0,0.01,100.0
0.0004978,0.0017,0.874057,0.710594,0.289406,0.997312,0.0233209,0.000435108,0.000153939,6.26951e-05,6778.137,10.0,0.26,1.0,0.01,100.0
0.0004978,0.013,0.999864,0.999687,0.000312877,0.980064,3.39979e-06,0.000497736,0.000216566,6.77796e-08,6778.137,10.0,0.26,1.0,0.01,100.0
0.0004978,0.1,1.0,1.0,0.0,0.0,0.0,0.000497804,0.000216634,0.0,6778.137,10.0,0.26,1.0,0.01,100.0
0.00119,1e-09,0.619905,4.04408e-07,1.0,0.999831,2.6728,0.000737427,1.82855e-10,0.000452154,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,7.7e-09,0.619906,3.1133e-06,0.999997,0.999803,2.2995,0.000737428,1.40769e-09,0.000452153,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,6e-08,0.619914,2.42636e-05,0.999976,0.999765,1.92396,0.000737438,1.09709e-08,0.000452143,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,4.6e-07,0.619975,0.00018602,0.999814,0.999709,1.55141,0.000737511,8.41099e-08,0.00045207,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,3.6e-06,0.620458,0.0014564,0.998544,0.999616,1.17503,0.000738086,6.58518e-07,0.000451496,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,2.8e-05,0.624211,0.0113294,0.988671,0.999441,0.799825,0.00074255,5.12264e-06,0.000447032,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,0.00022,0.653724,0.0889756,0.911024,0.999026,0.422878,0.000777658,4.02307e-05,0.000411924,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,0.0017,0.871728,0.662527,0.337473,0.997331,0.057163,0.00103699,0.000299564,0.00015259,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,0.013,0.999713,0.999244,0.000756209,0.985196,2.30972e-05,0.00118924,0.000451812,3.41923e-07,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,0.1,1.0,1.0,0.0,0.0,0.0,0.00118958,0.000452154,0.0,6878.137,10.0,0.26,1.0,0.01,100.0
0.002594,1e-09,0.623203,1.34534e-07,1.0,0.999525,2.05825,0.00161673,1.31507e-10,0.000977497,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,7.7e-09,0.623204,1.03644e-06,0.999999,0.999454,1.78995,0.00161673,1.01312e-09,0.000977496,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,6e-08,0.623206,8.06245e-06,0.999992,0.999357,1.52038,0.00161674,7.88103e-09,0.000977489,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,4.6e-07,0.623227,6.17951e-05,0.999938,0.99922,1.25275,0.00161679,6.04046e-08,0.000977437,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,3.6e-06,0.623386,0.000483779,0.999516,0.999005,0.982339,0.00161721,4.72893e-07,0.000977024,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,2.8e-05,0.624622,0.00376456,0.996235,0.998634,0.712724,0.00162041,3.67985e-06,0.000973818,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,0.00022,0.634347,0.0295751,0.970425,0.997853,0.441851,0.00164564,2.89096e-05,0.000948588,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,0.0017,0.708401,0.226111,0.773889,0.995678,0.175047,0.00183776,0.000221023,0.000756475,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,0.013,0.98321,0.95544,0.0445595,0.982441,0.0024806,0.00255067,0.000933941,4.35568e-05,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,0.1,1.0,1.0,0.0,0.0,0.0,0.00259423,0.000977497,0.0,6978.137,10.0,0.26,1.0,0.01,100.0
0.004174,1e-09,0.724355,1.30517e-07,1.0,0.999514,2.367,0.00302316,1.5015e-10,0.00115043,7078.137,10.0,0.26,1.0,0.01,100.0
0.004174,7.7e-09,0.724355,1.00494e-06,0.999999,0.999442,2.06062,0.00302316,1.15612e-09,0.00115043,7078.137,10.0,0.26,1.0,0.01,100.0
